frequency,callsign,city,state,power,lat,lon,height,slogan,owner,format,mlb,nfl,nba,nhl,market,rank,npr
103.3,WFXD,MARQUETTE,MI,100.0,46.603833333333334,87.62097222222222,185.0,103 FXD,MEDIABREW COMMUNICATIONS MARQUETTE LLC,Country,,,,,,,False
91.9,WGCP,CADILLAC,MI,2.65,44.27583333333333,85.71338888888889,199.0,STRONG TOWER RADIO,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,Traverse City-Petoskey-Cadillac,178.0,False
103.1,WGDN-FM,GLADWIN,MI,11.5,43.954750000000004,84.54972222222221,146.0,COYOTE COUNTRY 103.1,"APPLE BROADCASTING COMPANY, INC.",Country,,,,,,,False
106.3,WGER,SAGINAW,MI,4.4,43.47669444444445,83.9516388888889,119.0,THE CORE,Alpha Media Licensee LLC,Rock,,,,,Saginaw-Bay City-Midland,152.0,False
95.5,WGFE,GLEN ARBOR,MI,21.0,44.821111111111115,85.99647222222222,116.0,ROCK 105 AND 95.5,"BLACK DIAMOND BROADCAST HOLDINGS, LLC",Rock,,,,,Traverse City-Petoskey-Cadillac,178.0,False
105.1,WGFM,CHEBOYGAN,MI,43.0,45.169999999999995,84.75113888888889,156.0,ROCK 105 AND 95.5,"BLACK DIAMOND BROADCAST HOLDINGS, LLC",Rock,,,,,Traverse City-Petoskey-Cadillac,178.0,False
98.1,WGFN,GLEN ARBOR,MI,21.0,44.821111111111115,85.99647222222222,116.0,THE BEAR 98.1 & 95.3,"BLACK DIAMOND BROADCAST HOLDINGS, LLC",Classic Rock,,Lions,,,Traverse City-Petoskey-Cadillac,178.0,False
91.1,WGGL-FM,HOUGHTON,MI,100.0,47.03630555555555,88.69541666666667,104.0,MPR NEWS/CLASSICAL MPR,Minnesota Public Radio,News,,,,,,,True
92.1,WGHN-FM,GRAND HAVEN,MI,6.0,43.06861111111112,86.14222222222223,52.0,92.1 WGHN,"WGHN, INC.",Adult Contemporary,,Lions,,,Grand Rapids,68.0,False
98.7,WGLI,HANCOCK,MI,52.0,47.10075,88.56538888888889,133.0,ROCKIN' EAGLE,KEWEENAW BAY INDIAN COMMUNITY,Classic Rock,,,,,,,False
91.3,WGJU,EAST TAWAS,MI,20.0,44.27363888888889,83.66330555555557,80.0,RELEVANT RADIO,"RELEVANT RADIO, INC.",Religious Teaching,,,,,,,False
105.5,WGKL,GLADSTONE,MI,10.0,45.80469444444444,87.17097222222223,104.0,KOOL 105.5 FM WGKL,"AMC PARTNERS ESCANABA, LLC",Classic Hits,,,,,,,False
88.7,WGKZ-LP,QUINESEC,MI,0.1,45.81805555555556,88.06572222222222,22.0,,"Kingsford Community Radio, Inc.",Classic Hits,,,,,,,False
106.3,WGLM-FM,LAKEVIEW,MI,3.0,43.405027777777775,85.26558333333334,75.0,M 106.3,JAM Radio LLC,Adult Hits,,,,,,,False
93.5,WGLN-LP,CEDAR LAKE,MI,0.064,43.40113888888889,84.97611111111111,37.0,,GREAT LAKES ADVENTIST ACADEMY,Religious Teaching,,,,,,,False
97.1,WGLQ,ESCANABA,MI,100.0,46.134388888888886,86.94791666666667,326.0,GLQ 97.1 FM,"AMC PARTNERS ESCANABA, LLC",Contemporary Hit Radio,,Packers,,,,,False
106.3,WGMV,STEPHENSON,MI,50.0,45.64330555555556,87.37708333333333,138.0,MAVERICK 106.3,"AMC PARTNERS ESCANABA, LLC",Country,,,,,,,False
89.3,WGNB,ZEELAND,MI,30.0,42.83722222222222,85.98805555555556,139.0,MOODY RADIO,THE MOODY BIBLE INSTITUTE OF CHICAGO,Religious Teaching,,,,,Grand Rapids,68.0,False
88.5,WGNC-FM,CONSTANTINE,MI,15.0,41.897555555555556,85.56416666666667,102.0,GOD N' COUNTRY 88.5,"CHRISTIAN RADIO FRIENDS, INC.",Country,,,,,,,False
92.9,WGPG-LP,BATTLE CREEK,MI,0.1,42.33419444444445,85.20663888888889,30.5,LIFETALK NETWORK,BATTLE CREEK COMMUNITY RADIO,Religious Teaching,,,,,,,False
107.5,WGPR,DETROIT,MI,50.0,42.35780555555556,83.06519444444444,123.5,HOT 107.5,"W.G.P.R., Inc.",Hip Hop,,,,,Detroit,13.0,False
97.9,WGRD-FM,GRAND RAPIDS,MI,13.0,42.79613888888889,85.64944444444446,99.0,WGRD 97.9 FM,"TOWNSQUARE MEDIA OF GRAND RAPIDS, INC.",Rock,,,,,Grand Rapids,68.0,False
102.3,WGRT,PORT HURON,MI,3.0,43.06891666666667,82.47991666666667,113.0,WGRT 102.3 FM,"PORT HURON FAMILY RADIO, INC.",Adult Contemporary,,,,,Detroit,13.0,False
101.1,WGRY-FM,ROSCOMMON,MI,3.4,44.570861111111114,84.69252777777778,59.0,UP NORTH SPORTS,"BLARNEY STONE BROADCASTING, INC.",Sports,Tigers,,,Red Wings,,,False
95.3,WGVS-FM,WHITEHALL,MI,2.0,43.35388888888889,86.32727777777778,110.1,WGVU 88.5 & 95.3FM,GRAND VALLEY STATE UNIVERSITY,News,,,,,Muskegon,225.0,True
88.5,WGVU-FM,ALLENDALE,MI,4.0,43.05669444444444,85.96033333333334,87.0,WGVU 88.5 & 95.3FM,GRAND VALLEY STATE UNIVERSITY,News,,,,,Grand Rapids,68.0,True
88.9,WGZR,ALPENA,MI,1.5,44.856944444444444,83.54277777777777,188.0,RELEVANT RADIO,"RELEVANT RADIO, INC.",Religious Teaching,,,,,,,False
99.9,WHAK-FM,ROGERS CITY,MI,50.0,45.39805555555556,83.92194444444445,78.0,THE WAVE,Edwards Communications LC,Oldies,Tigers,Lions,,,,,False
90.1,WHBP,Harbor Springs,MI,1.2,45.501444444444445,85.03025,159.0,IPR NEWS RADIO,Interlochen Arts Group,News,,,,,Traverse City-Petoskey-Cadillac,178.0,True
99.9,WHCH,CUSTER,MI,3.0,43.97222222222222,86.27916666666667,90.0,HOT COUNTRY HITS,"Hit Radio Media, LLC",Country,,,,,,,False
88.9,WHEY,NORTH MUSKEGON,MI,1.0,43.27916666666667,86.34227777777777,41.0,HEY RADIO 88.9FM,MUSKEGON COMMUNITY RADIO BROADCAST COMPANY,Christian Rock,,,,,Muskegon,225.0,False
89.3,WHFR,DEARBORN,MI,0.27,42.32391666666667,83.23575,35.0,MAKING WAVES,HENRY FORD COLLEGE,Variety,,,,,Detroit,13.0,False
102.3,WHKB,HOUGHTON,MI,6.0,47.13491666666667,88.56483333333333,97.0,K-BEAR 102.3,Queen Bee's Knees LLC,Country,,,,,,,False
93.5,WHMI-FM,HOWELL,MI,5.2,42.66308333333333,83.93966666666667,108.0,WHMI 93.5 FM,KROL COMMUNICATIONS INC.,Classic Hits,,,,,Detroit,13.0,False
96.1,WHNN,BAY CITY,MI,100.0,43.55280555555555,83.68997222222222,315.0,MY 96.1,Cumulus Media,Adult Contemporary,,,,,Saginaw-Bay City-Midland,152.0,False
92.1,WHPD,DOWAGIAC,MI,3.3,41.99780555555556,86.05388888888889,61.0,"POSITIVE HITS, PULSE FM",FAMILY BROADCASTING CORPORATION,Contemporary Christian,,,,,,,False
88.1,WHPR-FM,HIGHLAND PARK,MI,0.012,42.40808333333333,83.09158333333333,38.0,POWER TALK RADIO,R.J.'S LATE NIGHT ENTERTAINMENT CORPORATION,Oldies,,,,,Detroit,13.0,False
107.7,WHSB,ALPENA,MI,100.0,45.062777777777775,83.71555555555555,135.0,107.7 THE BAY,Edwards Communications LC,Hot AC,,,,,,,False
94.1,WHST,PIGEON,MI,15.0,43.89113888888889,83.12383333333332,134.0,THE THUMB'S HOTTEST COUNTRY,"Thumb Broadcasting, Inc.",Country,,,,,,,False
106.7,WHTO,IRON MOUNTAIN,MI,6.1,45.82077777777778,88.04347222222222,69.0,THE MOUNTAIN 106.7,"RESULTS BROADCASTING OF IRON MOUNTAIN, INC.",Oldies,,,,,,,False
105.3,WHTS,COOPERSVILLE,MI,20.0,43.309749999999994,85.91255555555556,229.0,105.3 HOT FM,Cumulus Media,Contemporary Hit Radio,,,,,,,False
89.9,WHWG,TROUT LAKE,MI,1.0,46.18805555555555,84.94616666666667,62.0,WITNESSING HIS WONDERFUL LOVE,"GOSPEL OPPORTUNITIES, INC.",Religious Teaching,,,,,,,False
95.7,WHWL,MARQUETTE,MI,100.0,46.49875,87.41772222222222,112.0,WITNESSING HIS WONDERFUL LOVE,"GOSPEL OPPORTUNITIES, INC.",Religious Teaching,,,,,,,False
103.7,WHYB,MENOMINEE,MI,13.0,45.06608333333333,87.6653888888889,89.0,CLASSIC HITS 103.7,"RADIO PLUS BAY CITIES, LLC",Classic Hits,,,,,,,False
88.1,WHYT,GOODLAND TOWNSHIP,MI,0.4,43.17502777777778,83.06716666666667,120.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Detroit,13.0,False
101.7,WHZZ,LANSING,MI,4.1,42.69141666666666,84.55802777777778,128.0,101.7 MIKE FM,THE MACDONALD BROADCASTING COMPANY,Adult Hits,,,,,Lansing-East Lansing,127.0,False
88.7,WIAA,INTERLOCHEN,MI,100.0,44.275888888888886,85.71352777777778,225.0,CLASSICAL IPR,Interlochen Center for the Arts,Classical,,,,,Traverse City-Petoskey-Cadillac,178.0,True
88.5,WIAB,MACKINAW CITY,MI,50.0,45.501444444444445,85.03025,142.0,CLASSICAL IPR,Interlochen Arts Group,Classical,,,,,Traverse City-Petoskey-Cadillac,178.0,True
91.5,WICA,TRAVERSE CITY,MI,4.0,44.75611111111111,85.67841666666668,139.0,IPR NEWS RADIO,Interlochen Arts Group,News,,,,,Traverse City-Petoskey-Cadillac,178.0,True
92.1,WIDL,CASS CITY,MI,25.0,43.61522222222222,83.07847222222222,71.9,I-92,Edwards Communications LC,Classic Rock,,Lions,,,,,False
89.1,WIDR,KALAMAZOO,MI,0.1,42.28197222222222,85.61805555555554,41.0,RADIO EVOLUCI,WESTERN MICHIGAN UNIVERSITY,Adult Alternative,,,,,Kalamazoo,183.0,False
97.9,WIHC,NEWBERRY,MI,50.0,46.44947222222222,85.10119444444445,109.0,,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,,,False
99.1,WIKB-FM,IRON RIVER,MI,60.0,46.10077777777778,88.53983333333333,81.0,,Queen Bee's Knees LLC,Classic Rock,,,,,,,False
104.5,WILZ,SAGINAW,MI,2.9,43.392805555555555,83.92413888888889,123.0,WHEELS,Cumulus Media,Classic Rock,,,,,Saginaw-Bay City-Midland,152.0,False
99.7,WIMI,IRONWOOD,MI,100.0,46.42161111111111,90.24961111111111,84.0,THE STORM 99.7 & 102.3,"J & J BROADCASTING, INC.",Classic Rock,,Packers,,,,,False
93.1,WIMK,IRON MOUNTAIN,MI,100.0,45.82077777777778,88.04180555555556,49.0,93.1 KROCK,"AMC PARTNERS ESCANABA, LLC",Rock,,Lions,,,,,False
102.5,WIOG,BAY CITY,MI,86.0,43.47336111111111,83.84441666666666,248.0,102.5 WIOG,Cumulus Media,Contemporary Hit Radio,,,,,Saginaw-Bay City-Midland,152.0,False
107.1,WIRX,ST. JOSEPH,MI,1.2,42.07197222222223,86.37055555555555,137.0,ROCK 107 WIRX,"WSJM, INC.",Rock,,Lions,,,,,False
97.5,WJIM-FM,LANSING,MI,45.0,42.67586111111111,84.49997222222223,157.0,97.5 NOW FM,"Townsquare License, LLC",Contemporary Hit Radio,,,,,Lansing-East Lansing,127.0,False
97.9,WJLB,DETROIT,MI,50.0,42.40613888888889,83.11213888888888,144.0,DETROIT'S HIP-HOP & R&B,iHeartMedia,Hip Hop,,,,,Detroit,13.0,False
89.7,WJOJ,RUST TOWNSHIP,MI,31.0,44.70333333333333,83.52413888888888,90.0,SMILE FM MICHIGAN'S POSITIVE HITS,NORTHLAND COMMUNITY BROADCASTERS,Contemporary Christian,,,,,,,False
101.5,WJNR-FM,IRON MOUNTAIN,MI,52.0,45.82077777777778,88.04347222222222,53.0,FROG COUNTRY 101.5,"RESULTS BROADCASTING OF IRON MOUNTAIN, INC.",Country,,Packers,,,,,False
91.3,WJOG,GOOD HART,MI,6.0,45.50875,85.0363888888889,77.7,SMILE FM MICHIGAN'S POSITIVE HITS,MICHIGAN COMMUNITY RADIO,Contemporary Christian,,,,,Traverse City-Petoskey-Cadillac,178.0,False
91.5,WJOH,RACO,MI,5.5,46.39113888888889,84.4645,100.0,SMILE FM MICHIGAN'S POSITIVE HITS,MICHIGAN COMMUNITY RADIO,Contemporary Christian,,,,,,,False
88.5,WJOM,EAGLE,MI,25.0,42.80697222222222,84.78830555555555,30.0,SMILE FM MICHIGAN'S POSITIVE HITS,MICHIGAN COMMUNITY RADIO,Contemporary Christian,,,,,Lansing-East Lansing,127.0,False
92.3,WJPD,ISHPEMING,MI,100.0,46.51411111111111,87.48291666666667,102.0,FRESH COUNTRY 92.3,"AMC PARTNERS ESCANABA, LLC",Country,,Lions,,,,,False
99.3,WJQK,ZEELAND,MI,4.7,42.81641666666666,85.95669444444445,116.0,JOY 99,LANSER BROADCASTING CORPORATION,Contemporary Christian,,,,,Grand Rapids,68.0,False
92.5,WJSZ,ASHLEY,MI,4.0,43.182249999999996,84.45083333333334,129.0,Z 92.5 THE CASTLE,KROL COMMUNICATIONS INC.,Adult Contemporary,,,,,,,False
97.3,WJWC-LP,GRAND RAPIDS,MI,0.049,42.98277777777778,85.66527777777779,65.0,THE HEAT/EL CALOR 97-3 FM,EMPOWERMENT RADIO PROJECT,Spanish Hits,,,,,Grand Rapids,68.0,False
106.1,WJXQ,CHARLOTTE,MI,49.0,42.39169444444445,84.62302777777776,144.8,Q-106,"MIDWEST COMMUNICATIONS, INC.",Rock,,,,,,,False
92.9,WJZQ,CADILLAC,MI,100.0,44.594722222222224,85.19811111111112,198.0,Z93,"WKJF Radio, Inc.",Contemporary Hit Radio,,,,,Traverse City-Petoskey-Cadillac,178.0,False
93.7,WKAD,HARRIETTA,MI,4.3,44.278055555555554,85.59116666666667,99.0,THE TICKET,"MacDonald Garber Broadcasting, Inc.",Sports,Tigers,Lions,,,Traverse City-Petoskey-Cadillac,178.0,False
90.5,WKAR-FM,EAST LANSING,MI,87.0,42.701972222222224,84.41330555555557,276.5,YOUR CLASSICAL MUSIC STATION,"BOARD OF TRUSTEES, MICHIGAN STATE UNIVERSITY",News,,,,,Lansing-East Lansing,127.0,True
98.1,WKCQ,SAGINAW,MI,50.0,43.41780555555555,83.91830555555556,147.0,MID MICHIGAN'S MOST COUNTRY,THE MACDONALD BROADCASTING COMPANY,Country,,,,,Saginaw-Bay City-Midland,152.0,False
89.9,WKDS,KALAMAZOO,MI,0.14,42.24336111111111,85.57194444444444,42.0,CLASSICAL WMUK,WESTERN MICHIGAN UNIVERSITY,Classical,,,,,Kalamazoo,183.0,True
103.3,WKFR-FM,BATTLE CREEK,MI,50.0,42.355583333333335,85.3411111111111,135.0,103.3 WKFR - TODAY'S BEST MUSIC,"Townsquare License, LLC",Contemporary Hit Radio,,,,,Kalamazoo,183.0,False
105.3,WKHM-FM,BROOKLYN,MI,2.2,42.15391666666667,84.40188888888889,91.0,K105 JACKSON'S HIT MUSIC,"MCKIBBIN MEDIA GROUP, INC.",Contemporary Hit Radio,,,,,,,False
105.9,WKHQ-FM,CHARLEVOIX,MI,100.0,45.180277777777775,85.09727777777778,171.0,106 KHQ,"MACDONALD GARBER BROADCASTING, INC",Contemporary Hit Radio,,,,,Traverse City-Petoskey-Cadillac,178.0,False
88.3,WKIW,IRONWOOD,MI,0.3,46.44105555555555,90.19072222222222,94.0,K-LOVE,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,,,False
104.7,WKJC,TAWAS CITY,MI,50.0,44.41336111111111,83.62052777777777,132.0,NORTHERN MICHIGAN'S COUNTRY LEADER,"CARROLL ENTERPRISES, INC.",Country,,,,,,,False
94.9,WKJZ,HILLMAN,MI,50.0,45.020833333333336,83.9225,119.0,HITS FM,"CARROLL ENTERPRISES, INC.",Classic Hits,,,,,,,False
91.5,WKKM,SPEAKER TOWNSHIP,MI,2.0,43.17552777777777,83.06733333333332,102.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,,,False
106.5,WKKM-LP,HARRISON,MI,0.083,44.01725,84.79891666666667,18.0,THE COUNTRY KING,Hope Baptist Church of Harrison,Country,,,,,,,False
96.3,WKLA-FM,LUDINGTON,MI,3.4,43.91694444444444,86.43675,58.0,96-3 KLA,"SYNERGY MEDIA, INC",Hot AC,,,,,,,False
94.5,WKLQ,HOLLAND,MI,50.0,42.855583333333335,85.96252777777778,142.0,THE Q 94.5,Cumulus Media,Adult Alternative,,,,,Grand Rapids,68.0,False
97.5,WKLT,KALKASKA,MI,32.0,44.79138888888889,85.23894444444444,146.0,KLT THE ROCK STATION,"WBCM RADIO, INC.",Classic Rock,,,,,Traverse City-Petoskey-Cadillac,178.0,False
93.5,WKMJ-FM,HANCOCK,MI,13.5,47.10158333333334,88.56983333333334,76.0,MIX 93.5,"J & J BROADCASTING, INC.",Hot AC,,,,,,,False
88.3,WKPK,MICHIGAMME,MI,40.0,46.60391666666667,87.62086111111111,184.0,SMILE FM MICHIGAN'S POSITIVE HITS,NORTHLAND COMMUNITY BROADCASTERS,Contemporary Christian,,,,,,,False
95.5,WKQI,DETROIT,MI,100.0,42.473083333333335,83.1996388888889,132.0,CHANNEL 95.5,iHeartMedia,Contemporary Hit Radio,,,,,Detroit,13.0,False
101.9,WKQS-FM,NEGAUNEE,MI,13.0,46.603833333333334,87.62097222222222,185.0,SUNNY 101.9,MEDIABREW COMMUNICATIONS MARQUETTE LLC,Hot AC,,,,,,,False
93.3,WKQZ,MIDLAND,MI,39.0,43.846138888888895,84.09222222222222,169.0,"Z 93, THE ROCK STATION",Cumulus Media,Rock,,Lions,,,Saginaw-Bay City-Midland,152.0,False
94.3,WKUF-LP,FLINT,MI,0.1,43.014472222222224,83.71383333333334,40.0,,KETTERING UNIVERSITY,Adult Alternative,,,,,Flint,140.0,False
94.9,WKZC,SCOTTVILLE,MI,17.0,44.0575,86.41619444444446,111.0,BIG DOG COUNTRY,"SYNERGY MEDIA, INC.",Country,,,,,,,False
96.9,WLAV-FM,GRAND RAPIDS,MI,43.0,42.95963888888889,85.89580555555557,156.0,97 LAV FM,Cumulus Media,Classic Rock,,,,,Grand Rapids,68.0,False
98.3,WLCS,NORTH MUSKEGON,MI,1.6,43.313916666666664,86.15477777777778,141.0,98.3 WLCS CLASSIC HITS,Cumulus Media,Classic Hits,,,,,Muskegon,225.0,False
103.9,WLCV-LP,LUDINGTON,MI,0.058,43.94916666666666,86.45008333333334,53.6,LUDINGTON CATHOLIC VOICE,LUDINGTON AREA CATHOLIC SCHOOL,Religious Teaching,,,,,,,False
98.7,WLDN,LUDINGTON,MI,5.5,43.91694444444444,86.43675,56.4,NEWS 97 AND 98,"SYNERGY LAKESHORE LICENSES, LLC",News,Tigers,,,,,,False
103.9,WLEN,ADRIAN,MI,3.0,41.903083333333335,83.98686111111111,96.0,PERSON TO PERSON RADIO,LENAWEE BROADCASTING COMPANY,Adult Contemporary,,,,,,,False
102.1,WLEW-FM,BAD AXE,MI,50.0,43.89113888888889,83.12383333333332,156.0,CRUISE 102.1,"THUMB BROADCASTING, INC.",Classic Hits,,,,,,,False
88.9,WLFN,FLINT,MI,0.41,42.98030555555556,83.57772222222222,83.1,K-LOVE,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,,,False
96.7,WMJT,MCMILLAN,MI,50.0,46.53388888888889,85.59013888888889,133.0,96.7 FLASH FM,"Sumbera Broadcasting, LLC",Hot AC,,,,,,,False
88.1,WLGH,LEROY TOWNSHIP,MI,6.7,42.70558333333334,84.35747222222221,172.0,SMILE FM MICHIGAN'S POSITIVE HITS,SMILE FM,Contemporary Christian,,,,,Lansing-East Lansing,127.0,False
95.7,WLHT-FM,GRAND RAPIDS,MI,40.0,43.03252777777778,85.69641666666666,147.0,MIX 95.7,"TOWNSQUARE MEDIA OF GRAND RAPIDS, INC.",Hot AC,,,,,Grand Rapids,68.0,False
107.9,WLJD,CHARLEVOIX,MI,5.0,45.333333333333336,85.24644444444445,14.0,WE'RE LIFTING JESUS' NAME,"Northern Christian Radio, Inc.",Religious Teaching,,,,,Traverse City-Petoskey-Cadillac,178.0,False
89.9,WLJN-FM,TRAVERSE CITY,MI,100.0,44.776666666666664,85.66202777777778,119.0,WE'RE LIFTING JESUS' NAME,"Northern Christian Radio, Inc.",Religious Teaching,,,,,Traverse City-Petoskey-Cadillac,178.0,False
95.9,WLJW-FM,FIFE LAKE,MI,19.0,44.594722222222224,85.19811111111112,167.6,THE SOURCE,"Northern Christian Radio, Inc.",Christian Contemporary,,,,,Traverse City-Petoskey-Cadillac,178.0,False
89.1,WLKB,BAY CITY,MI,50.0,43.56169444444444,83.98108333333333,113.0,K-LOVE,EDUCATIONAL MEDIA FOUNDATION,Contemporary Christian,,,,,Saginaw-Bay City-Midland,152.0,False
89.7,WLMN,MANISTEE,MI,15.0,44.105000000000004,86.2503611111111,76.0,IPR NEWS RADIO,Interlochen Arts Group,News,,,,,,,True
95.9,WLKM-FM,THREE RIVERS,MI,3.6,41.897555555555556,85.56416666666667,123.4,WLKM 95.9 FM,"IMPACT RADIO, LLC",Adult Contemporary,,,,,,,False
106.7,WLLZ,DETROIT,MI,39.0,42.35166666666667,83.06333333333333,163.0,DETROIT'S WHEELS,iHeartMedia,Classic Rock,,,,,Detroit,13.0,False
92.9,WLMI,GRAND LEDGE,MI,5.4,42.73280555555556,84.55358333333334,106.1,CRUSIN' 92-9,"MIDWEST COMMUNICATIONS, INC.",Classic Hits,,,,,Lansing-East Lansing,127.0,False
89.7,WLNZ,LANSING,MI,1.0,42.73752777777778,84.55330555555555,33.8,MICHIGAN PUBLIC,LANSING COMMUNITY COLLEGE,News,,,,,Lansing-East Lansing,127.0,False
100.9,WLUN,PINCONNING,MI,2.6,43.846138888888895,84.09222222222222,152.0,SPORTS RADIO 100.9 THE MITT,"MICHIGAN RADIO COMMUNICATIONS, LLC",Sports,,,Pistons,,Saginaw-Bay City-Midland,152.0,False
96.3,WLXT,PETOSKEY,MI,100.0,45.32138888888889,84.87588888888888,162.0,LITE 96.3,"MACDONALD GARBER BROADCASTING, INC",Adult Contemporary,,,,,Traverse City-Petoskey-Cadillac,178.0,False
96.7,WLXV,CADILLAC,MI,7.2,44.380833333333335,85.55672222222222,143.0,96.7 THE BULL,"MACDONALD GARBER BROADCASTING, INC",Country,,,,,Traverse City-Petoskey-Cadillac,178.0,False
96.1,WMAX-FM,HOLLAND,MI,50.0,42.819472222222224,85.86919444444443,119.0,96.1 THE GAME,iHeartMedia,Sports,,,Pistons,Red Wings,Grand Rapids,68.0,False
91.7,WMCQ,MUSKEGON,MI,6.0,43.31030555555555,85.91227777777779,88.0,AMERICAN FAMILY RADIO,AMERICAN FAMILY ASSOCIATION,Religious Teaching,,,,,Muskegon,225.0,False
105.1,WMGC-FM,DETROIT,MI,50.0,42.45363888888889,83.16380555555556,146.0,105.1 THE BOUNCE,"BEASLEY MEDIA GROUP LICENSES, LLC",Classic Hip-Hop,,,,,Detroit,13.0,False
91.5,WMHW-FM,MOUNT PLEASANT,MI,9.1,43.57586111111112,84.77472222222222,161.5,MOUNTAIN 91.5,CENTRAL MICHIGAN UNIVERSITY,Adult Alternative,,,,,,,False
97.3,WMJO,ESSEXVILLE,MI,3.0,43.51419444444444,83.7641388888889,99.0,JOE FM,THE MACDONALD BROADCASTING COMPANY,Adult Hits,,,,,Saginaw-Bay City-Midland,152.0,False
98.3,WMIM,LUNA PIER,MI,3.4,41.66811111111111,83.453,136.1,98.3 FM NASH ICON,Cumulus Media,Country,,,,,Toledo,108.0,False
91.9,WMJC,RICHLAND,MI,6.0,42.45363888888889,85.34416666666667,55.0,STRONG TOWER RADIO,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,,,False
101.5,WMJZ-FM,GAYLORD,MI,50.0,45.019444444444446,84.40780555555556,92.0,EAGLE 101-5,45 NORTH MEDIA INC,Adult Hits,,,,,Traverse City-Petoskey-Cadillac,178.0,False
102.9,WMKC,INDIAN RIVER,MI,100.0,45.50138888888889,85.03033333333333,182.0,BIG COUNTRY 102.9,"BLACK DIAMOND BROADCAST HOLDINGS, LLC",Country,,,,,Traverse City-Petoskey-Cadillac,178.0,False
105.5,WMKD,PICKFORD,MI,100.0,46.39669444444444,84.39780555555556,85.0,COUNTRY 105,"SOVEREIGN COMMUNICATIONS, LLC",Country,,,,,,,False
97.7,WMLQ,MANISTEE,MI,2.5,44.211111111111116,86.29813888888889,149.0,NEWS 97 AND 98,"SYNERGY LAKESHORE LICENSES, LLC",News,Tigers,,,Red Wings,Traverse City-Petoskey-Cadillac,178.0,False
93.1,WMLY-LP,MARSHALL,MI,0.09,42.261694444444444,84.86969444444443,30.0,LIFETALK RADIO,MARSHALL CHRISTIAN RADIO,Religious Teaching,,,,,,,False
107.9,WMLZ-LP,TEMPERANCE,MI,0.1,41.766999999999996,83.59183333333333,20.4,Z 108,BEDFORD PUBLIC SCHOOLS,Classic Rock,,,,,,,False
94.9,WMMQ,EAST LANSING,MI,50.0,42.64586111111111,84.56052777777778,152.0,CLASSIC ROCK 94.9,"Townsquare License, LLC",Classic Rock,,Lions,,,Lansing-East Lansing,127.0,False
102.7,WMOM,PENTWATER,MI,2.65,43.85916666666667,86.30694444444444,100.0,102.7 WMOM,"Hit Radio Media, LLC",Hot AC,,,,,,,False
93.1,WMPA,FERRYSBURG,MI,6.0,43.06861111111112,86.14222222222223,52.0,STRONG TOWER RADIO,WEST CENTRAL MICHIGAN MEDIA MINISTRIES,Religious Teaching,,,,,Grand Rapids,68.0,False
107.7,WMQT,ISHPEMING,MI,100.0,46.50216666666667,87.64791666666667,169.2,Q 107,Keweenaw Bay Indian Community,Hot AC,,,,,,,False
104.7,WMRP-LP,MUNDY TOWNSHIP,MI,0.1,42.91891666666666,83.6918888888889,29.0,RETRO 104-7,"SWC CONCERTS, INC",Country,,,,,Flint,140.0,False
101.7,WMRR,MUSKEGON HEIGHTS,MI,12.0,43.27722222222222,86.33477777777777,144.0,TOTAL ROCK 101.7,iHeartMedia,Classic Rock,,,,Red Wings,Muskegon,225.0,False
97.7,WMRX-FM,BEAVERTON,MI,4.1,43.88780555555555,84.52916666666667,135.0,SUNNY 97.7,"Black Diamond Broadcast Group, LLC",Classic Hits,Tigers,,,,,,False
90.9,WMSD,ROSE TOWNSHIP,MI,14.0,44.46875,84.14200000000001,52.0,WE MAGNIFY SOUND DOCTRINE,"BIBLE BAPTIST CHURCH OF LUPTON, MICHIGAN",Religious Teaching,,,,,,,False
101.5,WMTE-FM,MANISTEE,MI,6.0,44.211111111111116,86.29805555555555,94.0,EAGLE 101-5,45 NORTH MEDIA INC,Adult Hits,,,,,Traverse City-Petoskey-Cadillac,178.0,False
91.9,WMTU-FM,HOUGHTON,MI,4.4,47.14075,88.54066666666667,64.0,TAKE BACK THE RADIO,Michigan Technological University - WMTU,Variety,,,,,,,False
102.1,WMUK,KALAMAZOO,MI,49.0,42.41697222222222,85.53194444444445,98.0,PUBLIC RADIO FROM WESTERN MICHIGAN RADIO,WESTERN MICHIGAN UNIVERSITY,News,,,,,Kalamazoo,183.0,True
107.9,WMUS,MUSKEGON,MI,15.0,43.27722222222222,86.33477777777777,123.0,107 MUS,iHeartMedia,Country,,,,,Muskegon,225.0,False
103.5,WMUZ-FM,DETROIT,MI,50.0,42.377805555555554,83.24297222222222,146.0,THE LIGHT,"WMUZ RADIO, INC.",Contemporary Christian,,,,,Detroit,13.0,False
92.3,WMXD,DETROIT,MI,45.0,42.33197222222223,83.04491666666667,149.0,MIX 92.3,iHeartMedia,R&B,,,,,Detroit,13.0,False
